system,evaluation_mode,candidate_pool,query_id,hit@1,recall@1,ndcg@1,hit@5,recall@5,ndcg@5,hit@10,recall@10,ndcg@10,hit@20,recall@20,ndcg@20,hit@50,recall@50,ndcg@50,hit@100,recall@100,ndcg@100,mrr,mrr@10
qwen,talent_to_job,full,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0
qwen,talent_to_job,full,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27023815442731974,1.0,1.0,0.27023815442731974,1.0,1.0,0.27023815442731974,0.08333333333333333,0.0
qwen,talent_to_job,full,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.14704034066641014,1.0,0.5,0.14704034066641014,1.0,0.5,0.14704034066641014,0.058823529411764705,0.0
qwen,talent_to_job,full,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0
qwen,talent_to_job,full,607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,0.125,0.125
qwen,talent_to_job,full,608,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.46927872602275644,1.0,0.3333333333333333,0.46927872602275644,1.0,0.3333333333333333,0.46927872602275644,1.0,1.0,0.6557823772297213,1.0,1.0,0.6557823772297213,1.0,1.0
qwen,talent_to_job,full,609,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,0.2,0.2
qwen,talent_to_job,full,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15602106502222501,0.011904761904761904,0.0
qwen,talent_to_job,full,612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen,talent_to_job,full,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0
qwen,talent_to_job,full,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17144160057391347,0.017857142857142856,0.0
qwen,talent_to_job,full,623,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen,talent_to_job,full,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713,0.0
qwen,talent_to_job,full,628,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen,talent_to_job,full,630,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,0.1,0.1
qwen,talent_to_job,full,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0
qwen,talent_to_job,full,638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen,talent_to_job,full,646,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen,talent_to_job,full,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.09843715529896814,0.013513513513513514,0.0
qwen,talent_to_job,full,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0
qwen,talent_to_job,full,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0
qwen,talent_to_job,full,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.227670248696953,1.0,1.0,0.227670248696953,1.0,1.0,0.227670248696953,0.05,0.0
qwen,talent_to_job,full,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.12376320080008647,1.0,0.5,0.12376320080008647,0.03333333333333333,0.0
qwen,talent_to_job,full,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23137821315975915,1.0,1.0,0.23137821315975915,1.0,1.0,0.23137821315975915,0.05263157894736842,0.0
qwen,talent_to_job,full,670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen,talent_to_job,full,703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen,talent_to_job,full,719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen,talent_to_job,full,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27894294565112987,1.0,1.0,0.27894294565112987,1.0,1.0,0.27894294565112987,0.09090909090909091,0.0
qwen,talent_to_job,full,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16999161628691403,0.017241379310344827,0.0
qwen,talent_to_job,full,745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen,talent_to_job,full,750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_embedding,talent_to_job,full,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285
qwen3_embedding,talent_to_job,full,30,0.0,0.0,0.0,1.0,0.6666666666666666,0.38364913903790027,1.0,0.6666666666666666,0.38364913903790027,1.0,0.6666666666666666,0.38364913903790027,1.0,1.0,0.47513926045885896,1.0,1.0,0.47513926045885896,0.25,0.25
qwen3_embedding,talent_to_job,full,37,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen3_embedding,talent_to_job,full,43,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen3_embedding,talent_to_job,full,52,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen3_embedding,talent_to_job,full,66,1.0,0.5,1.0,1.0,0.5,0.6131471927654584,1.0,0.5,0.6131471927654584,1.0,0.5,0.6131471927654584,1.0,0.5,0.6131471927654584,1.0,1.0,0.7138701390495166,1.0,1.0
qwen3_embedding,talent_to_job,full,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1854490234153689,1.0,1.0,0.1854490234153689,0.024390243902439025,0.0
qwen3_embedding,talent_to_job,full,87,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen3_embedding,talent_to_job,full,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
qwen3_embedding,talent_to_job,full,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.09032543842038994,1.0,0.75,0.24439556509103766,1.0,1.0,0.30530307625423486,0.05263157894736842,0.0
qwen3_embedding,talent_to_job,full,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21810429198553155,1.0,1.0,0.21810429198553155,0.043478260869565216,0.0
qwen3_embedding,talent_to_job,full,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0
qwen3_embedding,talent_to_job,full,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,0.125,0.125
qwen3_embedding,talent_to_job,full,111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,0.1,0.1
qwen3_embedding,talent_to_job,full,119,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen3_embedding,talent_to_job,full,132,0.0,0.0,0.0,1.0,0.3333333333333333,0.23463936301137822,1.0,0.3333333333333333,0.23463936301137822,1.0,0.3333333333333333,0.23463936301137822,1.0,1.0,0.4162116280059745,1.0,1.0,0.4162116280059745,0.3333333333333333,0.3333333333333333
qwen3_embedding,talent_to_job,full,147,0.0,0.0,0.0,1.0,0.16666666666666666,0.21398626473452756,1.0,0.3333333333333333,0.2987100207034456,1.0,0.3333333333333333,0.2987100207034456,1.0,0.6666666666666666,0.4227960778188455,1.0,0.8333333333333334,0.4689625758778904,0.5,0.5
qwen3_embedding,talent_to_job,full,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15773243839286438,0.0125,0.0
qwen3_embedding,talent_to_job,full,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0
qwen3_embedding,talent_to_job,full,162,0.0,0.0,0.0,1.0,0.16666666666666666,0.21398626473452756,1.0,0.16666666666666666,0.1909208661789347,1.0,0.5,0.34163455472940846,1.0,0.5,0.34163455472940846,1.0,0.5,0.34163455472940846,0.5,0.5
qwen3_embedding,talent_to_job,full,163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_embedding,talent_to_job,full,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20584683246043448,1.0,1.0,0.20584683246043448,0.03571428571428571,0.0
qwen3_embedding,talent_to_job,full,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18920035951687003,1.0,1.0,0.18920035951687003,0.02631578947368421,0.0
qwen3_embedding,talent_to_job,full,179,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen3_embedding,talent_to_job,full,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0
qwen3_embedding,talent_to_job,full,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1810425967800402,1.0,1.0,0.1810425967800402,0.022222222222222223,0.0
qwen3_embedding,talent_to_job,full,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.06351827548012592,1.0,0.1111111111111111,0.06351827548012592,1.0,0.5555555555555556,0.21473577323907928,0.08333333333333333,0.0
qwen3_embedding,talent_to_job,full,188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
qwen3_embedding,talent_to_job,full,189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen3_embedding,talent_to_job,full,193,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen3_embedding,talent_to_job,full,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17458343004804494,0.019230769230769232,0.0
qwen3_embedding,talent_to_job,full,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1729696904450771,0.018518518518518517,0.0
qwen3_embedding,talent_to_job,full,200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_embedding,talent_to_job,full,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.10511893611511204,0.017857142857142856,0.0
qwen3_embedding,talent_to_job,full,206,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen3_embedding,talent_to_job,full,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.049486350881086494,1.0,0.7142857142857143,0.22609747968042188,0.021739130434782608,0.0
qwen3_embedding,talent_to_job,full,209,0.0,0.0,0.0,1.0,0.6666666666666666,0.5307212739772434,1.0,0.6666666666666666,0.5307212739772434,1.0,0.6666666666666666,0.5307212739772434,1.0,1.0,0.6245770191817948,1.0,1.0,0.6245770191817948,0.5,0.5
qwen3_embedding,talent_to_job,full,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15909880786929415,0.012987012987012988,0.0
qwen3_embedding,talent_to_job,full,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1572932473495469,0.012345679012345678,0.0
qwen3_embedding,talent_to_job,full,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0
qwen3_embedding,talent_to_job,full,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15909880786929415,0.012987012987012988,0.0
qwen3_embedding,talent_to_job,full,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.10523285614729473,1.0,0.6666666666666666,0.17682830425883345,0.047619047619047616,0.0
qwen3_embedding,talent_to_job,full,230,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen3_embedding,talent_to_job,full,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17376534287144002,0.018867924528301886,0.0
qwen3_embedding,talent_to_job,full,235,0.0,0.0,0.0,1.0,0.5,0.23719771276929622,1.0,0.5,0.23719771276929622,1.0,0.5,0.23719771276929622,1.0,1.0,0.3676423582774707,1.0,1.0,0.3676423582774707,0.2,0.2
qwen3_embedding,talent_to_job,full,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0
qwen3_embedding,talent_to_job,full,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0
qwen3_embedding,talent_to_job,full,238,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen3_embedding,talent_to_job,full,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.12262943855309168,1.0,0.5,0.12262943855309168,0.03225806451612903,0.0
qwen3_embedding,talent_to_job,full,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0
qwen3_embedding,talent_to_job,full,243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,0.1,0.1
qwen3_embedding,talent_to_job,full,245,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen3_embedding,talent_to_job,full,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.10756138527597747,0.0196078431372549,0.0
qwen3_embedding,talent_to_job,full,249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_embedding,talent_to_job,full,251,0.0,0.0,0.0,1.0,0.5,0.2640681225725909,1.0,1.0,0.46845052016107697,1.0,1.0,0.46845052016107697,1.0,1.0,0.46845052016107697,1.0,1.0,0.46845052016107697,0.25,0.25
qwen3_embedding,talent_to_job,full,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18316925091363362,1.0,1.0,0.18316925091363362,0.023255813953488372,0.0
qwen3_embedding,talent_to_job,full,255,0.0,0.0,0.0,1.0,0.3333333333333333,0.18154179253735267,1.0,0.3333333333333333,0.18154179253735267,1.0,0.6666666666666666,0.3047976317300762,1.0,0.6666666666666666,0.3047976317300762,1.0,1.0,0.3763930798416149,0.2,0.2
qwen3_embedding,talent_to_job,full,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.10684080426179023,1.0,0.6666666666666666,0.1950191331786315,1.0,0.6666666666666666,0.1950191331786315,0.05,0.0
qwen3_embedding,talent_to_job,full,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0
qwen3_embedding,talent_to_job,full,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.13554521828632396,1.0,1.0,0.23046799616609193,0.045454545454545456,0.0
qwen3_embedding,talent_to_job,full,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0
qwen3_embedding,talent_to_job,full,261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.19342640361727081,1.0,0.5,0.19342640361727081,1.0,0.5,0.19342640361727081,1.0,0.5,0.19342640361727081,0.125,0.125
qwen3_embedding,talent_to_job,full,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20335298542196012,0.01639344262295082,0.0
qwen3_embedding,talent_to_job,full,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.07001560573318605,1.0,0.16666666666666666,0.07001560573318605,1.0,0.6666666666666666,0.2160485571016688,0.05263157894736842,0.0
qwen3_embedding,talent_to_job,full,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.11731968150568911,1.0,0.6666666666666666,0.20089990898879023,1.0,0.6666666666666666,0.20089990898879023,0.06666666666666667,0.0
qwen3_embedding,talent_to_job,full,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.11953857697847461,1.0,1.0,0.21162745014716655,0.029411764705882353,0.0
qwen3_embedding,talent_to_job,full,275,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen3_embedding,talent_to_job,full,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0
qwen3_embedding,talent_to_job,full,282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_embedding,talent_to_job,full,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1729696904450771,0.018518518518518517,0.0
qwen3_embedding,talent_to_job,full,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1125388887954676,1.0,0.3333333333333333,0.1125388887954676,1.0,1.0,0.2549126846123113,0.058823529411764705,0.0
qwen3_embedding,talent_to_job,full,288,0.0,0.0,0.0,1.0,0.5,0.2640681225725909,1.0,0.5,0.2640681225725909,1.0,0.5,0.2640681225725909,1.0,1.0,0.3961021838588863,1.0,1.0,0.3961021838588863,0.25,0.25
qwen3_embedding,talent_to_job,full,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.19823986317056053,1.0,1.0,0.19823986317056053,0.03125,0.0
qwen3_embedding,talent_to_job,full,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0506143041061501,1.0,0.2222222222222222,0.0889622721743043,0.041666666666666664,0.0
qwen3_embedding,talent_to_job,full,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.13373003436102654,1.0,1.0,0.24077537439835006,0.043478260869565216,0.0
qwen3_embedding,talent_to_job,full,299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,0.125,0.125
qwen3_embedding,talent_to_job,full,300,0.0,0.0,0.0,1.0,0.5,0.38685280723454163,1.0,0.5,0.38685280723454163,1.0,0.5,0.38685280723454163,1.0,0.5,0.38685280723454163,1.0,1.0,0.4868885195797468,0.5,0.5
qwen3_embedding,talent_to_job,full,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24465054211822604,1.0,1.0,0.24465054211822604,1.0,1.0,0.24465054211822604,0.0625,0.0
qwen3_embedding,talent_to_job,full,308,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen3_embedding,talent_to_job,full,310,0.0,0.0,0.0,1.0,0.5,0.2640681225725909,1.0,1.0,0.48247555939075504,1.0,1.0,0.48247555939075504,1.0,1.0,0.48247555939075504,1.0,1.0,0.48247555939075504,0.25,0.25
qwen3_embedding,talent_to_job,full,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.09726657973356154,0.01282051282051282,0.0
qwen3_embedding,talent_to_job,full,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1710330840677181,1.0,1.0,0.30476311842874465,1.0,1.0,0.30476311842874465,0.09090909090909091,0.0
qwen3_embedding,talent_to_job,full,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.25,0.06666666666666667,0.0
qwen3_embedding,talent_to_job,full,316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.15642624200758548,1.0,0.3333333333333333,0.15642624200758548,1.0,0.6666666666666666,0.24460457092442678,1.0,0.6666666666666666,0.24460457092442678,0.14285714285714285,0.14285714285714285
qwen3_embedding,talent_to_job,full,319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,0.125,0.125
qwen3_embedding,talent_to_job,full,320,0.0,0.0,0.0,1.0,0.75,0.592512031964586,1.0,0.75,0.592512031964586,1.0,0.75,0.592512031964586,1.0,1.0,0.6776555963733898,1.0,1.0,0.6776555963733898,0.5,0.5
qwen3_embedding,talent_to_job,full,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0
qwen3_embedding,talent_to_job,full,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1949590218937863,1.0,1.0,0.1949590218937863,0.029411764705882353,0.0
